fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.8,0.22,0.29,1.3,0.036,25.0,68.0,-1.8546573051289719,0.4200198678803858,-1.3089589808594702,1.7135673234041429,6
6.3,0.3,0.48,7.4,0.053,34.0,149.0,0.2472842493603678,-0.00876372686731444,0.5064188179913488,-0.5726717471004596,5
7.9,0.36,0.53,12.9,0.049,63.0,139.0,1.3553918233909814,-1.7238981058581155,-0.30041575927568176,-1.1442315147266113,5
8.1,0.27,0.33,1.3,0.045,26.0,100.0,-1.1586272351910036,-1.4380423760263152,-0.4012700814340607,1.5502645326538145,6
8.0,0.24,0.33,1.2,0.044,28.0,101.0,-1.2659751564252313,-1.0807227137365667,-0.5021244035924396,1.6319159280289786,6
6.7,0.41,0.27,2.6,0.033,25.0,85.0,-1.0893705118140975,-0.9377948488206665,-1.4098133030178484,0.9787047650276628,6
6.7,0.24,0.31,2.3,0.044,37.0,113.0,-1.3421575521398357,0.7773395301701345,-0.1995614371173029,1.9585215095296367,6
6.2,0.3,0.32,1.3,0.054,27.0,183.0,-0.4660600014218654,0.8488034626280829,-0.5021244035924396,-0.32771756097496735,5
6.9,0.26,0.38,10.5,0.044,33.0,139.0,0.4031118769584066,-0.866330916362715,0.2038558515162121,-0.16441477022463766,6
6.7,0.41,0.27,2.6,0.033,25.0,85.0,-1.0893705118140975,-0.9377948488206665,-1.4098133030178484,0.9787047650276628,6
5.9,0.32,0.2,14.4,0.05,29.0,144.0,0.9190744661164112,0.4200198678803858,-0.7038330479091973,-0.16441477022463766,6
6.1,0.25,0.3,1.2,0.036,42.0,107.0,-1.040890805450248,1.134659192459883,0.8089817844664854,0.24384220665118436,7
5.6,0.23,0.29,3.1,0.023,19.0,89.0,-1.1517015628533054,0.4914838003383343,0.30471017367459097,0.5704477881518408,6
6.6,0.23,0.32,1.7,0.024,26.0,102.0,-1.0962961841517573,0.7773395301701345,1.2123990730999998,1.0603561604028284,6
6.0,0.17,0.21,6.0,0.05,26.0,134.0,-0.036668316484993496,-0.7234030514468148,0.6072731401497277,-0.5726717471004596,6
7.1,0.38,0.42,11.8,0.041,32.0,193.0,0.7736353470249007,-1.0092587812786151,0.1030015293578332,-0.4093689563501315,6
6.6,0.31,0.37,6.2,0.052,13.0,164.0,0.6974529513102962,0.4200198678803858,-0.9055416922259546,-1.3891857008521038,4
6.5,0.38,0.53,1.4,0.142,5.0,69.0,-0.48683701843492183,-0.2946194566991146,0.4055644958329699,-0.32771756097496735,4
7.0,0.44,0.24,12.1,0.056,68.0,210.0,1.0991419468963748,-0.9377948488206665,0.2038558515162121,-0.8176259332259534,5
7.0,0.44,0.24,12.1,0.056,68.0,210.0,1.0991419468963748,-0.9377948488206665,0.2038558515162121,-0.8176259332259534,5
7.0,0.44,0.24,12.1,0.056,68.0,210.0,1.0991419468963748,-0.9377948488206665,0.2038558515162121,-0.8176259332259534,5
6.1,0.38,0.14,3.9,0.06,27.0,113.0,-0.1959587802519007,-0.7948669839047665,-1.4098133030178484,-1.0625801193514472,4
8.0,0.33,0.32,4.6,0.041,31.0,180.0,-0.7500125672671882,-1.8668259707740156,2.624359583317303,1.386961741903485,6
7.0,0.44,0.24,12.1,0.056,68.0,210.0,1.0991419468963748,-0.9377948488206665,0.2038558515162121,-0.8176259332259534,5
6.0,0.19,0.29,1.2,0.046,29.0,92.0,-1.2729008287628911,0.2770920029644857,0.5064188179913488,0.6520991835270064,6
6.3,0.28,0.34,8.1,0.038,44.0,129.0,-0.5283910524610732,0.5629477327962827,-1.9140849138097429,1.3053103465283207,6
6.1,0.38,0.14,3.9,0.06,27.0,113.0,-0.1959587802519007,-0.7948669839047665,-1.4098133030178484,-1.0625801193514472,4
5.3,0.43,0.11,1.1,0.029,6.0,51.0,-1.1239988735025506,2.349546044245032,0.002147207199454319,0.5704477881518408,4
5.4,0.22,0.35,6.5,0.029,26.0,87.0,-1.0685934948010027,0.7773395301701345,-0.4012700814340607,1.6319159280289786,7
6.2,0.345,0.27,10.1,0.056,38.0,187.0,0.2957639557241791,0.9202673950860345,0.8089817844664854,0.08053941590085467,5
5.6,0.255,0.57,10.7,0.056,66.0,171.0,0.2195815600095746,0.4914838003383343,1.3132533952583787,-0.08276337484947355,7
5.2,0.2,0.27,3.2,0.047,16.0,93.0,-0.573407922656093,1.8492985170393836,0.5064188179913488,-0.32771756097496735,7
6.2,0.29,0.23,12.4,0.048,33.0,201.0,0.7320813129987492,-0.5090112540729663,0.8089817844664854,-0.49102035172529557,6
6.3,0.26,0.25,5.2,0.046,11.0,133.0,-0.6876815162279805,-1.5095063084842637,2.019233650367031,0.4071449974015126,6
6.0,0.22,0.23,5.0,0.045,10.0,122.0,-0.4833741822660919,-1.7238981058581155,1.5149620395751364,-0.4093689563501315,6
7.5,0.35,0.37,2.5,0.066,29.0,89.0,-1.5118365244132712,-0.2946194566991146,-0.6029787257508185,1.795218718779307,6
6.6,0.39,0.28,9.2,0.036,10.0,92.0,-0.6738301715525838,-0.7948669839047665,-1.3089589808594702,1.3053103465283207,6
6.3,0.23,0.33,6.9,0.052,23.0,118.0,-0.07129667817344656,0.3485559354224342,-0.1995614371173029,-0.08276337484947355,6
6.3,0.22,0.3,2.0,0.05,23.0,120.0,-0.6807558438902821,0.4200198678803858,-0.09870711495892456,-0.08276337484947355,6
6.4,0.29,0.18,15.0,0.04,21.0,116.0,1.161472997935621,-0.2946194566991146,0.2038558515162121,-1.0625801193514472,5
6.4,0.29,0.18,15.0,0.04,21.0,116.0,1.161472997935621,-0.2946194566991146,0.2038558515162121,-1.0625801193514472,5
7.5,0.23,0.3,1.2,0.03,27.0,80.0,-0.7223098779164335,-0.9377948488206665,2.019233650367031,-0.0011119794743094386,5
6.4,0.29,0.18,15.0,0.04,21.0,116.0,1.161472997935621,-0.2946194566991146,0.2038558515162121,-1.0625801193514472,5
6.5,0.26,0.24,10.8,0.042,47.0,130.0,0.6905272789725979,-0.7234030514468148,-0.8046873700675756,-0.32771756097496735,6
6.4,0.27,0.29,3.9,0.034,62.0,140.0,-0.5664822503183947,-0.5804751865309148,1.111544750941621,0.4887963927766767,6
5.9,0.22,0.29,4.2,0.037,69.0,144.0,-0.646127482201829,-0.36608338915706623,2.624359583317303,0.24384220665118436,7
6.8,0.26,0.26,2.0,0.019,23.5,72.0,-1.2451981394121363,-0.15169159178321454,-0.09870711495892456,1.0603561604028284,6
7.6,0.36,0.48,13.5,0.038,44.0,116.0,1.4523512361186424,-1.0092587812786151,0.002147207199454319,-1.0625801193514472,5
7.6,0.35,0.47,13.3,0.037,42.0,116.0,1.4592769084563406,-1.0092587812786151,0.2038558515162121,-1.0625801193514472,5
5.7,0.18,0.26,2.2,0.023,21.0,95.0,-1.629572954154027,-0.7948669839047665,0.6072731401497277,1.4686131372786504,6
6.6,0.36,0.47,1.4,0.145,26.0,124.0,-0.4383573120711106,-0.6519391189888665,0.8089817844664854,-0.32771756097496735,6
5.9,0.14,0.2,1.6,0.04,26.0,114.0,-1.0235766246060214,0.4914838003383343,-0.30041575927568176,0.7337505789021705,6
5.5,0.23,0.19,2.2,0.044,39.0,161.0,-0.6634416630460556,0.06270020559063402,-0.5021244035924396,-0.08276337484947355,6
6.7,0.11,0.26,14.8,0.053,44.0,95.0,0.9537028278048643,0.13416413804858565,-1.3089589808594702,-0.5726717471004596,6
7.0,0.24,0.24,1.8,0.047,29.0,91.0,-0.518002543954545,0.8488034626280829,-0.5021244035924396,-0.49102035172529557,6
6.7,0.11,0.26,14.8,0.053,44.0,95.0,0.9537028278048643,0.13416413804858565,-1.3089589808594702,-0.5726717471004596,6
5.3,0.47,0.1,1.3,0.036,11.0,74.0,-1.1032218564894558,2.1351542468711835,0.6072731401497277,0.5704477881518408,4
7.5,0.29,0.24,9.9,0.058,25.0,115.0,0.5762536854007104,-0.22315552424116616,-0.1995614371173029,0.32549360202634847,5
6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.05336542390500756,-0.22315552424116616,-0.7038330479091973,-1.0625801193514472,5
6.0,0.33,0.26,5.1,0.051,16.0,119.0,0.05336542390500756,-0.22315552424116616,-0.7038330479091973,-1.0625801193514472,5
5.8,0.32,0.23,1.5,0.033,39.0,121.0,-1.8373431242847453,-1.5809702409422155,-1.3089589808594702,1.2236589511531566,5
5.8,0.3,0.23,1.5,0.034,37.0,121.0,-1.8338802881159155,-1.5809702409422155,-1.4098133030178484,1.3053103465283207,6
6.2,0.36,0.22,5.25,0.038,44.0,145.0,-0.7500125672671882,0.2770920029644857,-0.8046873700675756,0.5704477881518408,6
6.0,0.31,0.27,2.3,0.042,19.0,120.0,-1.5533905584394225,0.991731327543983,-0.7038330479091973,1.795218718779307,7
6.9,0.52,0.54,7.9,0.036,23.0,169.0,-0.462597165252997,0.5629477327962827,-0.09870711495892456,1.386961741903485,6
7.0,0.55,0.05,8.0,0.036,19.0,164.0,-0.45567149291533715,0.5629477327962827,-0.1995614371173029,1.386961741903485,6
5.8,0.2,0.16,1.4,0.042,44.0,99.0,-1.6919040051932348,0.3485559354224342,-1.1072503365427124,1.386961741903485,6
6.2,0.36,0.22,5.25,0.038,44.0,145.0,-0.7500125672671882,0.2770920029644857,-0.8046873700675756,0.5704477881518408,6
6.0,0.31,0.27,2.3,0.042,19.0,120.0,-1.5533905584394225,0.991731327543983,-0.7038330479091973,1.795218718779307,7
6.0,0.29,0.27,2.3,0.044,20.0,117.0,-1.5603162307770824,0.9202673950860345,-0.7038330479091973,1.795218718779307,7
5.7,0.22,0.29,3.5,0.04,27.0,146.0,-1.3906372585036468,-0.08022765932526607,-1.2081046587010913,1.3053103465283207,6
7.1,0.46,0.23,13.7,0.045,44.0,192.0,1.4177228744301893,-0.5090112540729663,0.5064188179913488,-0.8992773286011176,5
6.6,0.21,0.3,9.9,0.041,64.0,174.0,0.3442436620880287,-0.7948669839047665,0.2038558515162121,-0.32771756097496735,6
6.9,0.42,0.2,15.4,0.043,57.0,201.0,1.5493106488463417,-0.7234030514468148,0.6072731401497277,-0.8992773286011176,5
5.7,0.22,0.2,16.0,0.044,41.0,113.0,1.597790355210153,0.2770920029644857,-0.1995614371173029,-1.3075343054769397,6
5.7,0.22,0.2,16.0,0.044,41.0,113.0,1.597790355210153,0.2770920029644857,-0.1995614371173029,-1.3075343054769397,6
5.7,0.22,0.2,16.0,0.044,41.0,113.0,1.597790355210153,0.2770920029644857,-0.1995614371173029,-1.3075343054769397,6
5.7,0.22,0.2,16.0,0.044,41.0,113.0,1.597790355210153,0.2770920029644857,-0.1995614371173029,-1.3075343054769397,6
5.2,0.31,0.2,2.4,0.027,27.0,117.0,-1.781937745583236,2.706865706534784,-0.30041575927568176,2.0401729049048005,7
7.2,0.22,0.35,5.5,0.054,37.0,183.0,0.2542099216980277,-0.7234030514468148,0.2038558515162121,-0.16441477022463766,5
5.6,0.18,0.29,2.3,0.04,5.0,47.0,-0.9508570650602468,-0.7948669839047665,-0.30041575927568176,-0.32771756097496735,4
6.2,0.24,0.27,16.8,0.04,48.0,129.0,1.0056453703375439,0.3485559354224342,-1.0063960143843333,-0.0011119794743094386,6
5.7,0.22,0.2,16.0,0.044,41.0,113.0,1.597790355210153,0.2770920029644857,-0.1995614371173029,-1.3075343054769397,6
5.7,0.26,0.24,17.8,0.059,23.0,124.0,1.289597936182905,0.8488034626280829,0.2038558515162121,-0.32771756097496735,5
5.7,0.26,0.24,17.8,0.059,23.0,124.0,1.289597936182905,0.8488034626280829,0.2038558515162121,-0.32771756097496735,5
6.0,0.2,0.26,6.8,0.049,22.0,93.0,-0.4175802950580157,-0.22315552424116616,-0.6029787257508185,0.4071449974015126,6
6.0,0.2,0.26,6.8,0.049,22.0,93.0,-0.4175802950580157,-0.22315552424116616,-0.6029787257508185,0.4071449974015126,6
6.0,0.2,0.26,6.8,0.049,22.0,93.0,-0.4175802950580157,-0.22315552424116616,-0.6029787257508185,0.4071449974015126,6
6.0,0.2,0.26,6.8,0.049,22.0,93.0,-0.4175802950580157,-0.22315552424116616,-0.6029787257508185,0.4071449974015126,6
7.6,0.28,0.17,1.6,0.046,28.0,117.0,-0.38987760570726093,-0.7234030514468148,-0.5021244035924396,-0.4093689563501315,5
7.0,0.2,0.33,4.7,0.03,25.0,76.0,-0.6876815162279805,-2.152681700605816,0.6072731401497277,-0.0011119794743094386,6
6.6,0.26,0.27,11.8,0.048,28.0,112.0,0.7113042959856544,-2.224145633063764,0.1030015293578332,-0.6543231424756253,6
5.7,0.26,0.24,17.8,0.059,23.0,124.0,1.289597936182905,0.8488034626280829,0.2038558515162121,-0.32771756097496735,5
7.2,0.21,0.36,15.7,0.045,68.0,183.0,1.8055605253409097,0.4914838003383343,2.8260682276340607,-0.8992773286011176,5
6.9,0.22,0.32,5.8,0.041,20.0,119.0,-0.36217491635650617,-0.08022765932526607,0.7081274623081065,0.5704477881518408,6
7.2,0.21,0.36,15.7,0.045,68.0,183.0,1.8055605253409097,0.4914838003383343,2.8260682276340607,-0.8992773286011176,5
7.4,0.22,0.28,9.0,0.046,22.0,121.0,0.23343290468497122,-0.5804751865309148,0.7081274623081065,0.24384220665118436,5
7.2,0.21,0.36,15.7,0.045,68.0,183.0,1.8055605253409097,0.4914838003383343,2.8260682276340607,-0.8992773286011176,5
6.9,0.22,0.32,5.8,0.041,20.0,119.0,-0.36217491635650617,-0.08022765932526607,0.7081274623081065,0.5704477881518408,6
7.0,0.2,0.35,8.8,0.037,31.0,103.0,-0.0435939888226918,-0.36608338915706623,0.1030015293578332,0.4071449974015126,6
5.6,0.26,0.0,10.2,0.038,13.0,111.0,-0.29638102914842995,1.8492985170393836,-0.1995614371173029,1.5502645326538145,6
6.3,0.28,0.3,6.6,0.208,60.0,154.0,0.26806126637342426,-0.5804751865309148,-0.8046873700675756,-0.8992773286011176,6
6.4,0.29,0.3,6.5,0.209,62.0,156.0,0.26806126637342426,-0.5804751865309148,-0.8046873700675756,-0.8992773286011176,5
7.2,0.34,0.23,8.9,0.105,22.0,155.0,1.0091082065064123,-1.2236505786524667,1.0106904287832421,-0.8176259332259534,5
7.1,0.39,0.39,11.1,0.034,25.0,204.0,0.7459326576741458,-0.9377948488206665,0.4055644958329699,-0.4093689563501315,6
6.9,0.26,0.29,4.2,0.043,33.0,114.0,-1.3179176989579109,-0.15169159178321454,-1.7123762694929852,1.6319159280289786,6
6.1,0.24,0.25,1.6,0.044,24.0,115.0,-0.6599788268772256,1.4919788547496349,1.111544750941621,0.32549360202634847,6
5.9,0.25,0.24,7.4,0.044,21.0,113.0,0.2126558876718763,1.4205149222916833,1.0106904287832421,-0.0011119794743094386,6
6.1,0.24,0.27,11.5,0.05,51.0,133.0,0.261135594035726,0.2770920029644857,-1.1072503365427124,0.24384220665118436,6
6.5,0.22,0.27,1.6,0.039,36.0,116.0,-0.7707895842802832,1.4205149222916833,0.9098361066248631,0.4071449974015126,7
6.2,0.26,0.29,2.0,0.036,16.0,87.0,-1.106684692658324,1.0631952600019345,1.3132533952583787,1.0603561604028284,6
6.6,0.34,0.25,4.8,0.038,16.0,121.0,-0.701532860903377,1.2775870573757833,2.3217966168421666,1.7135673234041429,6
5.6,0.225,0.24,9.8,0.054,59.0,140.0,0.5000712896860675,-0.08022765932526607,-0.9055416922259546,-0.24606616559980324,6
7.1,0.23,0.28,1.9,0.046,33.0,103.0,-1.3975629308413453,-0.4375473216150147,-1.7123762694929852,1.2236589511531566,5
6.9,0.26,0.29,4.2,0.043,33.0,114.0,-1.3179176989579109,-0.15169159178321454,-1.7123762694929852,1.6319159280289786,6
6.4,0.27,0.3,1.6,0.04,19.0,86.0,-1.0789820033075308,0.991731327543983,1.7166706838918944,0.8154019742773346,6
6.3,0.41,0.22,7.3,0.035,23.0,117.0,-0.7915666012933397,0.13416413804858565,-0.9055416922259546,1.1746681139280577,7
6.7,0.41,0.24,5.4,0.035,33.0,115.0,-1.352546060646364,-0.4375473216150147,-0.4012700814340607,1.9530780831712653,7
7.2,0.585,0.2,10.4,0.086,17.0,94.0,0.9710170086490908,-0.36608338915706623,-0.8046873700675756,-0.8992773286011176,5
6.7,0.34,0.26,1.9,0.038,58.0,138.0,-1.629572954154027,-1.2951145111104152,-0.09870711495892456,1.386961741903485,7
6.3,0.41,0.22,7.3,0.035,23.0,117.0,-0.7915666012933397,0.13416413804858565,-0.9055416922259546,1.1746681139280577,7
6.7,0.41,0.24,5.4,0.035,33.0,115.0,-1.352546060646364,-0.4375473216150147,-0.4012700814340607,1.9530780831712653,7
6.4,0.26,0.35,7.7,0.056,45.0,191.0,0.4377402386468597,-0.15169159178321454,0.2038558515162121,-0.8176259332259534,5
6.3,0.28,0.22,11.5,0.036,27.0,150.0,0.15378767280149838,-1.2951145111104152,-1.5106676251762272,0.08053941590085467,6
7.4,0.16,0.33,1.2,0.042,47.0,121.0,-0.701532860903377,-1.0092587812786151,2.019233650367031,-0.0011119794743094386,7
8.4,0.27,0.3,2.2,0.037,36.0,129.0,-1.0928333479829275,-2.081217768147864,-1.813230591651364,0.7881848424856408,6
5.9,0.2,0.28,1.0,0.043,45.0,100.0,-1.2729008287628911,1.5634427872075833,-0.7038330479091973,0.7337505789021705,6
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.47583143650418114,-0.4375473216150147,0.2038558515162121,-0.8176259332259534,5
7.4,0.38,0.34,8.3,0.052,44.0,168.0,0.7840238555314288,-0.5090112540729663,0.4055644958329699,-1.0625801193514472,5
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.47583143650418114,-0.4375473216150147,0.2038558515162121,-0.8176259332259534,5
6.4,0.42,0.19,9.3,0.043,28.0,145.0,0.11223363877538546,0.3485559354224342,0.5064188179913488,0.39081471832648007,5
6.4,0.23,0.26,8.1,0.054,47.0,181.0,0.48275710884184103,-0.4375473216150147,0.1030015293578332,-0.8992773286011176,5
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.47583143650418114,-0.4375473216150147,0.2038558515162121,-0.8176259332259534,5
7.4,0.38,0.34,8.3,0.052,44.0,168.0,0.7840238555314288,-0.5090112540729663,0.4055644958329699,-1.0625801193514472,5
7.3,0.19,0.27,13.9,0.057,45.0,155.0,1.407334365923661,-1.7238981058581155,-0.7038330479091973,-1.3891857008521038,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,1.407334365923661,-1.7238981058581155,-0.7038330479091973,-1.3891857008521038,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,1.407334365923661,-1.7238981058581155,-0.7038330479091973,-1.3891857008521038,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,1.407334365923661,-1.7238981058581155,-0.7038330479091973,-1.3891857008521038,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,1.407334365923661,-1.7238981058581155,-0.7038330479091973,-1.3891857008521038,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,1.407334365923661,-1.7238981058581155,-0.7038330479091973,-1.3891857008521038,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,1.407334365923661,-1.7238981058581155,-0.7038330479091973,-1.3891857008521038,8
6.8,0.24,0.29,2.0,0.044,15.0,96.0,-0.5837964311626213,0.3485559354224342,1.6158163617335155,-0.08276337484947355,8
7.3,0.19,0.27,13.9,0.057,45.0,155.0,1.407334365923661,-1.7238981058581155,-0.7038330479091973,-1.3891857008521038,8
7.4,0.27,0.52,15.7,0.054,36.0,139.0,1.3415404787155847,-1.0092587812786151,1.4141077174167576,-0.38215182455843766,6
5.7,0.28,0.35,1.2,0.052,39.0,141.0,-1.013188116099493,1.8492985170393836,2.120087972525409,0.6520991835270064,6
5.8,0.22,0.25,1.5,0.024,21.0,109.0,-0.5768707588249229,1.3490509898337348,1.0106904287832421,-0.08276337484947355,6
6.7,0.27,0.69,1.2,0.176,36.0,106.0,-0.38987760570726093,-1.5809702409422155,-0.5021244035924396,-1.0625801193514472,6
7.1,0.2,0.35,3.2,0.034,21.0,107.0,-0.7119213694099052,-0.5090112540729663,0.6072731401497277,0.4887963927766767,6
6.7,0.27,0.69,1.2,0.176,36.0,106.0,-0.38987760570726093,-1.5809702409422155,-0.5021244035924396,-1.0625801193514472,6
7.1,0.23,0.3,2.6,0.034,62.0,148.0,-0.9681712459044733,-1.0807227137365667,0.8089817844664854,0.6520991835270064,7
7.6,0.31,0.52,13.2,0.042,61.0,148.0,1.5181451233267185,-1.4380423760263152,-0.09870711495892456,-1.1442315147266113,6
7.2,0.34,0.28,10.4,0.108,43.0,187.0,1.1683986702733193,-1.5809702409422155,0.9098361066248631,-0.8992773286011176,5
7.0,0.36,0.25,5.7,0.015,14.0,73.0,-1.515299360582101,-2.581465295353516,1.111544750941621,2.203475695655129,6
6.4,0.31,0.28,2.5,0.039,34.0,137.0,-1.5741675754524789,0.2770920029644857,-1.0063960143843333,1.795218718779307,6
7.3,0.28,0.35,1.6,0.054,31.0,148.0,-0.7707895842802832,-0.00876372686731444,-0.09870711495892456,0.16219081127601878,5
7.4,0.16,0.3,1.4,0.064,34.0,166.0,-0.9162287033717937,-0.5090112540729663,-0.6029787257508185,0.7609677106938643,6
6.4,0.31,0.27,7.4,0.049,48.0,169.0,-0.2686783397976752,0.6344116652542343,-0.30041575927568176,0.4887963927766767,6
6.4,0.31,0.28,2.5,0.039,34.0,137.0,-1.5741675754524789,0.2770920029644857,-1.0063960143843333,1.795218718779307,6
6.2,0.29,0.29,5.6,0.046,35.0,178.0,-0.30330670148612826,0.4914838003383343,0.30471017367459097,0.026105152317384375,5
5.9,0.28,0.34,3.6,0.04,50.0,194.0,-0.9716340820733417,0.9202673950860345,0.4055644958329699,0.8970533696524987,6
6.5,0.23,0.2,7.5,0.05,44.0,179.0,0.3580950067634253,-0.00876372686731444,0.002147207199454319,-0.790408801434235,5
7.2,0.34,0.2,5.8,0.062,52.0,203.0,0.20919305150304637,-0.08022765932526607,-0.4012700814340607,-0.5726717471004596,6
7.3,0.28,0.35,1.6,0.054,31.0,148.0,-0.7707895842802832,-0.00876372686731444,-0.09870711495892456,0.16219081127601878,5
6.5,0.2,0.33,1.5,0.039,36.0,110.0,-1.3594717329840622,0.2770920029644857,1.7166706838918944,1.2236589511531566,6
6.2,0.24,0.27,2.9,0.039,30.0,123.0,-1.5291507052574977,-0.4375473216150147,-1.1072503365427124,1.8768701141544724,6
7.1,0.31,0.25,11.2,0.048,32.0,136.0,0.908685957609883,-0.2946194566991146,-0.8046873700675756,-0.8176259332259534,5
6.4,0.29,0.21,9.65,0.041,36.0,119.0,-0.23058714194035376,-1.3665784435683637,-1.4098133030178484,0.3527107338180423,6
6.3,0.19,0.33,10.1,0.063,63.0,133.0,0.5554766683876156,-2.295609565521716,-0.7038330479091973,-1.1442315147266113,5
5.9,0.29,0.28,3.2,0.035,16.0,117.0,-1.5291507052574977,0.5629477327962827,-0.6029787257508185,1.7135673234041429,6
7.1,0.31,0.25,11.2,0.048,32.0,136.0,0.908685957609883,-0.2946194566991146,-0.8046873700675756,-0.8176259332259534,5
6.5,0.3,0.28,11.45,0.041,29.0,109.0,0.060291096242667416,-1.4380423760263152,-1.813230591651364,0.32549360202634847,6
6.4,0.29,0.21,9.65,0.041,36.0,119.0,-0.23058714194035376,-1.3665784435683637,-1.4098133030178484,0.3527107338180423,6
6.5,0.22,0.19,4.5,0.096,16.0,115.0,-0.10592503986189963,-1.1521866461945152,-0.4012700814340607,-0.7359745378507894,5
7.0,0.23,0.28,2.7,0.053,16.0,92.0,-0.09899936752420133,-0.00876372686731444,0.8089817844664854,-0.9809287239762817,5
7.1,0.23,0.23,3.5,0.038,23.0,112.0,-0.8435091438260577,-0.9377948488206665,-1.1072503365427124,0.7065334471104753,6
6.1,0.26,0.28,1.7,0.043,24.0,98.0,-1.6711269881801782,-0.2946194566991146,-0.4012700814340607,1.6319159280289786,6
6.4,0.35,0.21,2.1,0.051,46.0,171.0,-0.2790668483042034,-0.15169159178321454,0.2038558515162121,-0.8176259332259534,5
6.0,0.32,0.32,4.8,0.041,40.0,186.0,-0.573407922656093,0.2770920029644857,0.6072731401497277,0.4071449974015126,6
6.1,0.34,0.21,5.0,0.042,17.0,133.0,-0.0955365313553714,-1.1521866461945152,0.5064188179913488,-0.8992773286011176,5
6.5,0.13,0.27,2.6,0.035,32.0,76.0,-0.9023773586964355,0.20562807050653412,2.8260682276340607,0.6793163153187002,6
6.5,0.315,0.2,6.6,0.041,9.0,126.0,0.32346664507497225,-1.7238981058581155,0.30471017367459097,-1.3891857008521038,5
6.1,0.34,0.21,5.0,0.042,17.0,133.0,-0.0955365313553714,-1.1521866461945152,0.5064188179913488,-0.8992773286011176,5
5.7,0.31,0.29,7.3,0.05,33.0,143.0,-0.23751281427805207,0.9202673950860345,0.2038558515162121,0.46157926098498286,6
6.4,0.3,0.27,5.0,0.058,27.0,151.0,-0.701532860903377,0.2770920029644857,0.1030015293578332,1.386961741903485,6
7.0,0.24,0.26,1.7,0.041,31.0,110.0,-0.8954516863587373,0.13416413804858565,0.5064188179913488,0.4071449974015126,6
6.5,0.13,0.27,2.6,0.035,32.0,76.0,-0.9023773586964355,0.20562807050653412,2.8260682276340607,0.6793163153187002,6
6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.4896827811795393,0.3485559354224342,0.002147207199454319,-0.8176259332259534,5
6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.4896827811795393,0.3485559354224342,0.002147207199454319,-0.8176259332259534,5
6.0,0.27,0.31,5.0,0.043,54.0,170.0,-0.5560937418118664,0.7058755977121828,0.4055644958329699,0.4071449974015126,6
7.1,0.21,0.33,1.2,0.039,34.0,97.0,-0.9993367714240965,-0.5090112540729663,2.725213905475682,0.5704477881518408,6
6.7,0.26,0.29,7.1,0.036,28.0,100.0,0.4619800918287845,-0.7234030514468148,-1.2081046587010913,-0.9809287239762817,6
6.3,0.28,0.22,9.5,0.04,30.0,111.0,-0.21673579726495715,-0.9377948488206665,-1.7123762694929852,0.24384220665118436,4
6.2,0.25,0.44,15.8,0.057,39.0,167.0,1.3969458574171327,-0.2946194566991146,0.30471017367459097,-1.0625801193514472,5
6.2,0.25,0.44,15.8,0.057,39.0,167.0,1.3969458574171327,-0.2946194566991146,0.30471017367459097,-1.0625801193514472,5
6.4,0.18,0.28,17.05,0.047,53.0,139.0,1.1199189639094698,0.4914838003383343,-1.3089589808594702,-0.0011119794743094386,6
6.3,0.2,0.26,12.7,0.046,60.0,143.0,0.43427740247802976,0.5629477327962827,-1.3089589808594702,0.24384220665118436,6
6.6,0.24,0.22,12.3,0.051,35.0,146.0,0.9537028278048643,-0.5804751865309148,1.918379328208652,-0.8992773286011176,5
7.4,0.27,0.26,11.8,0.053,55.0,173.0,1.033348059688337,-0.5090112540729663,1.2123990730999998,-0.5726717471004596,5
7.4,0.27,0.26,11.8,0.053,55.0,173.0,1.033348059688337,-0.5090112540729663,1.2123990730999998,-0.5726717471004596,5
7.4,0.27,0.26,11.8,0.053,55.0,173.0,1.033348059688337,-0.5090112540729663,1.2123990730999998,-0.5726717471004596,5
6.6,0.24,0.22,12.3,0.051,35.0,146.0,0.9537028278048643,-0.5804751865309148,1.918379328208652,-0.8992773286011176,5
7.4,0.27,0.26,11.8,0.053,55.0,173.0,1.033348059688337,-0.5090112540729663,1.2123990730999998,-0.5726717471004596,5
6.8,0.43,0.26,5.2,0.043,40.0,176.0,-0.9854854267486999,-0.08022765932526607,-0.7038330479091973,1.4686131372786504,6
5.2,0.22,0.46,6.2,0.066,41.0,187.0,-0.13362772921269284,0.06270020559063402,-0.6029787257508185,-0.6271060106839054,5
5.9,0.29,0.16,7.9,0.044,48.0,197.0,0.3857976961141801,0.20562807050653412,-1.2081046587010913,-0.8992773286011176,5
